Step [10] Epoch [30/80], Discriminator 0.0982, Generator 11.5198
Step [11] Epoch [30/80], Discriminator 0.0957, Generator 7.3788
Step [12] Epoch [30/80], Discriminator 0.1008, Generator 6.4258
Epoch [30/80], Discriminator 0.0940, Generator 3.4479
Step [0] Epoch [31/80], Discriminator 0.2043, Generator 3.7698
Step [1] Epoch [31/80], Discriminator 0.0173, Generator 9.9764
Step [2] Epoch [31/80], Discriminator 0.2440, Generator 13.3852
Step [3] Epoch [31/80], Discriminator 0.1107, Generator 4.4934
Step [4] Epoch [31/80], Discriminator 0.2787, Generator 3.3832
Step [5] Epoch [31/80], Discriminator 0.4836, Generator 4.0361
Step [6] Epoch [31/80], Discriminator 0.1074, Generator 6.7062
Step [7] Epoch [31/80], Discriminator 0.0710, Generator 6.8985
Step [8] Epoch [31/80], Discriminator 0.1449, Generator 3.7922
Step [9] Epoch [31/80], Discriminator 0.2535, Generator 7.4643
Step [10] Epoch [31/80], Discriminator 0.1778, Generator 6.2325
Step [11] Epoch [31/80], Discriminator 0.6482, Generator 5.7418
Step [12] Epoch [31/80], Discriminator 0.4374, Generator 4.8430
Epoch [31/80], Discriminator 0.0993, Generator 5.5444
Step [0] Epoch [32/80], Discriminator 0.0874, Generator 5.7482
Step [1] Epoch [32/80], Discriminator 0.1238, Generator 5.7141
Step [2] Epoch [32/80], Discriminator 0.3487, Generator 5.1658
Step [3] Epoch [32/80], Discriminator 0.0571, Generator 10.2429
Step [4] Epoch [32/80], Discriminator 0.0578, Generator 5.9520
Step [5] Epoch [32/80], Discriminator 0.1579, Generator 8.3693
Step [6] Epoch [32/80], Discriminator 0.4342, Generator 7.2928
Step [7] Epoch [32/80], Discriminator 0.0449, Generator 8.4454
Step [8] Epoch [32/80], Discriminator 0.2926, Generator 5.8370
Step [9] Epoch [32/80], Discriminator 0.0210, Generator 9.2422
Step [10] Epoch [32/80], Discriminator 0.0417, Generator 5.8205
Step [11] Epoch [32/80], Discriminator 0.1066, Generator 4.8917
Step [12] Epoch [32/80], Discriminator 0.1474, Generator 5.7210
Epoch [32/80], Discriminator 0.0495, Generator 5.1403
Step [0] Epoch [33/80], Discriminator 0.1352, Generator 5.5168
Step [1] Epoch [33/80], Discriminator 0.0256, Generator 6.3865
Step [2] Epoch [33/80], Discriminator 0.0972, Generator 4.7164
Step [3] Epoch [33/80], Discriminator 0.1451, Generator 7.5607
Step [4] Epoch [33/80], Discriminator 0.1881, Generator 5.8518
Step [5] Epoch [33/80], Discriminator 0.2174, Generator 5.8630
Step [6] Epoch [33/80], Discriminator 0.7371, Generator 4.4114
Step [7] Epoch [33/80], Discriminator 0.0810, Generator 5.8858
Step [8] Epoch [33/80], Discriminator 0.2702, Generator 2.7446
Step [9] Epoch [33/80], Discriminator 0.1415, Generator 11.9399
Step [10] Epoch [33/80], Discriminator 0.2516, Generator 7.1402
Step [11] Epoch [33/80], Discriminator 0.0368, Generator 7.9505
Step [12] Epoch [33/80], Discriminator 0.1088, Generator 6.4527
Epoch [33/80], Discriminator 0.0709, Generator 4.4193
Step [0] Epoch [34/80], Discriminator 0.3340, Generator 5.6932
Step [1] Epoch [34/80], Discriminator 0.0647, Generator 5.9116
Step [2] Epoch [34/80], Discriminator 0.3857, Generator 6.1412
Step [3] Epoch [34/80], Discriminator 0.0494, Generator 8.4221
Step [4] Epoch [34/80], Discriminator 0.0500, Generator 7.3297
Step [5] Epoch [34/80], Discriminator 0.1591, Generator 6.5494
Step [6] Epoch [34/80], Discriminator 0.1135, Generator 6.3422
Step [7] Epoch [34/80], Discriminator 0.1263, Generator 5.0051
Step [8] Epoch [34/80], Discriminator 0.2520, Generator 5.3869
Step [9] Epoch [34/80], Discriminator 0.0123, Generator 8.0880
Step [10] Epoch [34/80], Discriminator 0.0415, Generator 8.7568
Step [11] Epoch [34/80], Discriminator 0.2469, Generator 4.3559
Step [12] Epoch [34/80], Discriminator 0.5466, Generator 3.9162
Epoch [34/80], Discriminator 0.1706, Generator 5.1646
Step [0] Epoch [35/80], Discriminator 0.2305, Generator 5.0704
Step [1] Epoch [35/80], Discriminator 1.0754, Generator 6.6068
Step [2] Epoch [35/80], Discriminator 0.6045, Generator 5.7352
Step [3] Epoch [35/80], Discriminator 0.6221, Generator 5.9379
Step [4] Epoch [35/80], Discriminator 0.2040, Generator 12.7636
Step [5] Epoch [35/80], Discriminator 0.1651, Generator 5.3843
Step [6] Epoch [35/80], Discriminator 0.0198, Generator 7.9255
Step [7] Epoch [35/80], Discriminator 0.1013, Generator 9.5082
Step [8] Epoch [35/80], Discriminator 0.0445, Generator 3.1470
Step [9] Epoch [35/80], Discriminator 0.0407, Generator 7.1512
Step [10] Epoch [35/80], Discriminator 0.0461, Generator 5.3639
Step [11] Epoch [35/80], Discriminator 0.1381, Generator 3.5637
Step [12] Epoch [35/80], Discriminator 0.2380, Generator 3.7431
Epoch [35/80], Discriminator 0.0337, Generator 7.4900
Step [0] Epoch [36/80], Discriminator 0.0294, Generator 9.1491
Step [1] Epoch [36/80], Discriminator 0.0338, Generator 6.2309
Step [2] Epoch [36/80], Discriminator 0.4394, Generator 5.7142
Step [3] Epoch [36/80], Discriminator 0.1525, Generator 2.7736
Step [4] Epoch [36/80], Discriminator 0.4940, Generator 4.6149
Step [5] Epoch [36/80], Discriminator 0.0545, Generator 9.1954
Step [6] Epoch [36/80], Discriminator 0.1352, Generator 4.8252
Step [7] Epoch [36/80], Discriminator 0.2247, Generator 4.3261
Step [8] Epoch [36/80], Discriminator 0.3238, Generator 5.7293
Step [9] Epoch [36/80], Discriminator 0.0457, Generator 8.1226
Step [10] Epoch [36/80], Discriminator 0.0876, Generator 5.6207
Step [11] Epoch [36/80], Discriminator 0.0532, Generator 4.7528
Step [12] Epoch [36/80], Discriminator 0.0608, Generator 5.9146
Epoch [36/80], Discriminator 0.2952, Generator 4.6218
Step [0] Epoch [37/80], Discriminator 0.1403, Generator 6.4302
Step [1] Epoch [37/80], Discriminator 0.1572, Generator 3.0058
Step [2] Epoch [37/80], Discriminator 0.0210, Generator 6.3996
Step [3] Epoch [37/80], Discriminator 0.2294, Generator 5.4636
Step [4] Epoch [37/80], Discriminator 0.3529, Generator 4.8047
Step [5] Epoch [37/80], Discriminator 0.3021, Generator 6.0512
Step [6] Epoch [37/80], Discriminator 0.1597, Generator 7.0223
Step [7] Epoch [37/80], Discriminator 0.0995, Generator 8.5651
Step [8] Epoch [37/80], Discriminator 0.4760, Generator 3.3011
Step [9] Epoch [37/80], Discriminator 0.2144, Generator 3.9888
Step [10] Epoch [37/80], Discriminator 0.0136, Generator 11.2633
Step [11] Epoch [37/80], Discriminator 0.0884, Generator 9.6269
Step [12] Epoch [37/80], Discriminator 0.0273, Generator 7.0029
Epoch [37/80], Discriminator 0.1989, Generator 6.8320
Step [0] Epoch [38/80], Discriminator 0.3031, Generator 6.6407
Step [1] Epoch [38/80], Discriminator 0.0302, Generator 5.5947
Step [2] Epoch [38/80], Discriminator 0.0536, Generator 6.2501
Step [3] Epoch [38/80], Discriminator 0.0850, Generator 6.8854
Step [4] Epoch [38/80], Discriminator 0.1712, Generator 5.7217
Step [5] Epoch [38/80], Discriminator 0.3307, Generator 7.1348
Step [6] Epoch [38/80], Discriminator 0.0070, Generator 8.3468
Step [7] Epoch [38/80], Discriminator 0.0795, Generator 9.3711
Step [8] Epoch [38/80], Discriminator 0.1436, Generator 4.5966
Step [9] Epoch [38/80], Discriminator 0.2221, Generator 7.3555
Step [10] Epoch [38/80], Discriminator 0.1055, Generator 6.1576
Step [11] Epoch [38/80], Discriminator 0.3661, Generator 3.5680
Step [12] Epoch [38/80], Discriminator 0.2586, Generator 3.8056
Epoch [38/80], Discriminator 0.0642, Generator 9.0463
Step [0] Epoch [39/80], Discriminator 0.1916, Generator 8.1186
Step [1] Epoch [39/80], Discriminator 0.0442, Generator 6.4076
Step [2] Epoch [39/80], Discriminator 0.0598, Generator 6.0909
Step [3] Epoch [39/80], Discriminator 0.2251, Generator 3.1689
Step [4] Epoch [39/80], Discriminator 0.2701, Generator 6.4402
Step [5] Epoch [39/80], Discriminator 0.2153, Generator 2.6082
Step [6] Epoch [39/80], Discriminator 0.0319, Generator 5.5561
Step [7] Epoch [39/80], Discriminator 0.1604, Generator 5.2652
Step [8] Epoch [39/80], Discriminator 0.2170, Generator 5.1360
Step [9] Epoch [39/80], Discriminator 0.2611, Generator 3.7473
Step [10] Epoch [39/80], Discriminator 0.0536, Generator 5.8198
Step [11] Epoch [39/80], Discriminator 0.1676, Generator 3.1690
Step [12] Epoch [39/80], Discriminator 0.0319, Generator 7.8511
Epoch [39/80], Discriminator 0.3756, Generator 5.1943
Step [0] Epoch [40/80], Discriminator 0.1615, Generator 6.7682
Step [1] Epoch [40/80], Discriminator 0.1925, Generator 4.0114
Step [2] Epoch [40/80], Discriminator 0.3546, Generator 5.8160
Step [3] Epoch [40/80], Discriminator 0.1580, Generator 4.8629
Step [4] Epoch [40/80], Discriminator 0.2342, Generator 7.5255
Step [5] Epoch [40/80], Discriminator 0.0354, Generator 7.4237
Step [6] Epoch [40/80], Discriminator 0.0439, Generator 5.8286
Step [7] Epoch [40/80], Discriminator 0.0264, Generator 7.1708
Step [8] Epoch [40/80], Discriminator 0.4222, Generator 5.5673
Step [9] Epoch [40/80], Discriminator 0.1219, Generator 4.0365
Step [10] Epoch [40/80], Discriminator 0.1338, Generator 6.6596
Step [11] Epoch [40/80], Discriminator 0.1229, Generator 7.0122
Step [12] Epoch [40/80], Discriminator 0.2094, Generator 4.7693
Epoch [40/80], Discriminator 0.0253, Generator 7.4449
Step [0] Epoch [41/80], Discriminator 0.1103, Generator 8.4008
Step [1] Epoch [41/80], Discriminator 0.0640, Generator 4.9322
Step [2] Epoch [41/80], Discriminator 0.0299, Generator 6.5042
Step [3] Epoch [41/80], Discriminator 0.1134, Generator 5.5842
Step [4] Epoch [41/80], Discriminator 0.0139, Generator 9.0845
Step [5] Epoch [41/80], Discriminator 0.4613, Generator 7.0793
Step [6] Epoch [41/80], Discriminator 0.0788, Generator 8.2970
Step [7] Epoch [41/80], Discriminator 0.1539, Generator 6.6411
Step [8] Epoch [41/80], Discriminator 0.0759, Generator 9.8887
Step [9] Epoch [41/80], Discriminator 0.3322, Generator 3.1123
Step [10] Epoch [41/80], Discriminator 0.0214, Generator 6.4962
Step [11] Epoch [41/80], Discriminator 0.0126, Generator 8.1620
Step [12] Epoch [41/80], Discriminator 0.1302, Generator 5.6934
Epoch [41/80], Discriminator 0.0138, Generator 6.7397
Step [0] Epoch [42/80], Discriminator 0.0162, Generator 7.6241
Step [1] Epoch [42/80], Discriminator 0.0062, Generator 9.1867
Step [2] Epoch [42/80], Discriminator 0.0168, Generator 13.2906
Step [3] Epoch [42/80], Discriminator 0.0273, Generator 9.7108
Step [4] Epoch [42/80], Discriminator 0.0844, Generator 7.7203
Step [5] Epoch [42/80], Discriminator 0.0245, Generator 6.1686
Step [6] Epoch [42/80], Discriminator 0.4623, Generator 3.6199
Step [7] Epoch [42/80], Discriminator 0.0418, Generator 8.7214
Step [8] Epoch [42/80], Discriminator 0.0991, Generator 5.3477
Step [9] Epoch [42/80], Discriminator 0.0981, Generator 7.2399
Step [10] Epoch [42/80], Discriminator 0.1621, Generator 5.9599
Step [11] Epoch [42/80], Discriminator 0.1957, Generator 3.7238
Step [12] Epoch [42/80], Discriminator 0.0644, Generator 6.5931
Epoch [42/80], Discriminator 0.0247, Generator 6.3159
Step [0] Epoch [43/80], Discriminator 0.0547, Generator 3.4016
Step [1] Epoch [43/80], Discriminator 0.0319, Generator 10.6605
Step [2] Epoch [43/80], Discriminator 0.0395, Generator 6.6748
Step [3] Epoch [43/80], Discriminator 0.0721, Generator 7.2254
Step [4] Epoch [43/80], Discriminator 0.0803, Generator 8.8791
Step [5] Epoch [43/80], Discriminator 0.2442, Generator 6.1133
Step [6] Epoch [43/80], Discriminator 0.6554, Generator 3.1882
Step [7] Epoch [43/80], Discriminator 0.1659, Generator 7.7525
Step [8] Epoch [43/80], Discriminator 0.0963, Generator 4.9793
Step [9] Epoch [43/80], Discriminator 0.2174, Generator 4.9430
Step [10] Epoch [43/80], Discriminator 0.0998, Generator 5.3509
Step [11] Epoch [43/80], Discriminator 0.1206, Generator 4.9877
Step [12] Epoch [43/80], Discriminator 0.0028, Generator 8.3648
Epoch [43/80], Discriminator 0.6511, Generator 4.4573
Step [0] Epoch [44/80], Discriminator 0.3600, Generator 4.9336
Step [1] Epoch [44/80], Discriminator 0.0159, Generator 8.0836
Step [2] Epoch [44/80], Discriminator 0.3658, Generator 3.0649
Step [3] Epoch [44/80], Discriminator 0.1173, Generator 5.1642
Step [4] Epoch [44/80], Discriminator 0.2188, Generator 2.3424
Step [5] Epoch [44/80], Discriminator 0.5078, Generator 4.5376
Step [6] Epoch [44/80], Discriminator 0.0236, Generator 4.4477
Step [7] Epoch [44/80], Discriminator 0.1568, Generator 7.1094
Step [8] Epoch [44/80], Discriminator 0.1491, Generator 5.8798
Step [9] Epoch [44/80], Discriminator 0.0540, Generator 7.3206
Step [10] Epoch [44/80], Discriminator 0.0204, Generator 7.2838
Step [11] Epoch [44/80], Discriminator 0.1599, Generator 5.0708
Step [12] Epoch [44/80], Discriminator 0.0515, Generator 7.8710
Epoch [44/80], Discriminator 0.3702, Generator 2.8542
Step [0] Epoch [45/80], Discriminator 0.3029, Generator 3.9581
Step [1] Epoch [45/80], Discriminator 0.0557, Generator 5.7116
Step [2] Epoch [45/80], Discriminator 0.0722, Generator 5.6036
Step [3] Epoch [45/80], Discriminator 0.0923, Generator 5.0223
Step [4] Epoch [45/80], Discriminator 0.1544, Generator 3.7557
Step [5] Epoch [45/80], Discriminator 0.0841, Generator 3.8202
Step [6] Epoch [45/80], Discriminator 0.0276, Generator 8.7982
Step [7] Epoch [45/80], Discriminator 0.1186, Generator 5.4802
Step [8] Epoch [45/80], Discriminator 0.0467, Generator 8.5103
Step [9] Epoch [45/80], Discriminator 0.4444, Generator 3.1338
Step [10] Epoch [45/80], Discriminator 0.1362, Generator 7.3197
Step [11] Epoch [45/80], Discriminator 0.0597, Generator 4.7969
Step [12] Epoch [45/80], Discriminator 0.2596, Generator 3.8892
Epoch [45/80], Discriminator 0.0557, Generator 7.4010
Step [0] Epoch [46/80], Discriminator 0.0543, Generator 6.8512
Step [1] Epoch [46/80], Discriminator 0.7405, Generator 5.3570
Step [2] Epoch [46/80], Discriminator 0.1566, Generator 4.1784
Step [3] Epoch [46/80], Discriminator 0.1644, Generator 4.1427
Step [4] Epoch [46/80], Discriminator 0.0140, Generator 8.9442
Step [5] Epoch [46/80], Discriminator 0.0415, Generator 5.9807
Step [6] Epoch [46/80], Discriminator 0.1490, Generator 4.4600
Step [7] Epoch [46/80], Discriminator 0.0402, Generator 7.9438
Step [8] Epoch [46/80], Discriminator 0.2858, Generator 4.1313
Step [9] Epoch [46/80], Discriminator 0.0871, Generator 6.2871
Step [10] Epoch [46/80], Discriminator 0.3981, Generator 4.9301
Step [11] Epoch [46/80], Discriminator 0.0213, Generator 8.1169
Step [12] Epoch [46/80], Discriminator 0.0314, Generator 6.5362
Epoch [46/80], Discriminator 0.0149, Generator 7.0970
Step [0] Epoch [47/80], Discriminator 0.0104, Generator 7.2286
Step [1] Epoch [47/80], Discriminator 0.1899, Generator 11.7044
Step [2] Epoch [47/80], Discriminator 0.4088, Generator 4.9763
Step [3] Epoch [47/80], Discriminator 0.0320, Generator 4.4839
Step [4] Epoch [47/80], Discriminator 0.1613, Generator 5.8535
Step [5] Epoch [47/80], Discriminator 0.1150, Generator 6.1002
Step [6] Epoch [47/80], Discriminator 0.0710, Generator 6.5848
Step [7] Epoch [47/80], Discriminator 0.1213, Generator 6.2152
Step [8] Epoch [47/80], Discriminator 0.0197, Generator 8.0068
Step [9] Epoch [47/80], Discriminator 0.0332, Generator 9.0753
Step [10] Epoch [47/80], Discriminator 0.4964, Generator 6.3315
Step [11] Epoch [47/80], Discriminator 0.0530, Generator 6.5686
Step [12] Epoch [47/80], Discriminator 0.0625, Generator 6.7889
Epoch [47/80], Discriminator 0.0885, Generator 6.8618
Step [0] Epoch [48/80], Discriminator 0.0585, Generator 5.9661
Step [1] Epoch [48/80], Discriminator 0.1262, Generator 2.5546
Step [2] Epoch [48/80], Discriminator 0.2832, Generator 7.3916
Step [3] Epoch [48/80], Discriminator 0.0784, Generator 6.7097
Step [4] Epoch [48/80], Discriminator 0.2350, Generator 5.0392
Step [5] Epoch [48/80], Discriminator 0.9755, Generator 3.0025
Step [6] Epoch [48/80], Discriminator 0.1197, Generator 6.7292
Step [7] Epoch [48/80], Discriminator 0.4959, Generator 2.7927
Step [8] Epoch [48/80], Discriminator 0.2531, Generator 5.5870
Step [9] Epoch [48/80], Discriminator 0.0387, Generator 4.7345
Step [10] Epoch [48/80], Discriminator 0.4620, Generator 4.9816
Step [11] Epoch [48/80], Discriminator 0.0242, Generator 6.2393
Step [12] Epoch [48/80], Discriminator 0.1271, Generator 5.7599
Epoch [48/80], Discriminator 0.0960, Generator 7.6052
Step [0] Epoch [49/80], Discriminator 0.0988, Generator 5.4601
Step [1] Epoch [49/80], Discriminator 0.1447, Generator 6.0672
Step [2] Epoch [49/80], Discriminator 0.0680, Generator 5.2398
Step [3] Epoch [49/80], Discriminator 0.0186, Generator 7.0104
Step [4] Epoch [49/80], Discriminator 0.0698, Generator 3.3023
Step [5] Epoch [49/80], Discriminator 0.1718, Generator 7.6530
Step [6] Epoch [49/80], Discriminator 0.1613, Generator 6.7260
Step [7] Epoch [49/80], Discriminator 0.1303, Generator 5.1764
Step [8] Epoch [49/80], Discriminator 0.3324, Generator 3.2164
Step [9] Epoch [49/80], Discriminator 0.2836, Generator 3.5532
Step [10] Epoch [49/80], Discriminator 0.1063, Generator 5.7078
Step [11] Epoch [49/80], Discriminator 0.0989, Generator 8.9844
Step [12] Epoch [49/80], Discriminator 0.0619, Generator 8.4030
Epoch [49/80], Discriminator 0.2749, Generator 5.8841
Step [0] Epoch [50/80], Discriminator 0.3356, Generator 5.5508
Step [1] Epoch [50/80], Discriminator 0.0300, Generator 8.7917
Step [2] Epoch [50/80], Discriminator 0.0812, Generator 6.9877
Step [3] Epoch [50/80], Discriminator 0.0061, Generator 11.1857
Step [4] Epoch [50/80], Discriminator 0.3060, Generator 7.0762
Step [5] Epoch [50/80], Discriminator 0.0888, Generator 10.1717
Step [6] Epoch [50/80], Discriminator 0.0381, Generator 7.9365
Step [7] Epoch [50/80], Discriminator 0.0642, Generator 8.7083
Step [8] Epoch [50/80], Discriminator 0.1708, Generator 4.5379
Step [9] Epoch [50/80], Discriminator 0.1211, Generator 4.5382
Step [10] Epoch [50/80], Discriminator 0.1355, Generator 5.0736
Step [11] Epoch [50/80], Discriminator 0.0780, Generator 5.2468
Step [12] Epoch [50/80], Discriminator 0.0980, Generator 5.9018
Epoch [50/80], Discriminator 0.0774, Generator 5.5480
Step [0] Epoch [51/80], Discriminator 0.0801, Generator 5.5100
Step [1] Epoch [51/80], Discriminator 0.0454, Generator 5.2821
Step [2] Epoch [51/80], Discriminator 0.0393, Generator 4.6626
Step [3] Epoch [51/80], Discriminator 0.1734, Generator 4.2965
Step [4] Epoch [51/80], Discriminator 0.0835, Generator 3.8123
Step [5] Epoch [51/80], Discriminator 0.1791, Generator 7.5418
Step [6] Epoch [51/80], Discriminator 0.0433, Generator 8.1030
Step [7] Epoch [51/80], Discriminator 0.0263, Generator 6.6301
Step [8] Epoch [51/80], Discriminator 0.0649, Generator 4.4503
Step [9] Epoch [51/80], Discriminator 0.2217, Generator 6.4106
Step [10] Epoch [51/80], Discriminator 0.4862, Generator 1.1384
Step [11] Epoch [51/80], Discriminator 0.1114, Generator 6.1964
Step [12] Epoch [51/80], Discriminator 0.1376, Generator 4.5178
Epoch [51/80], Discriminator 0.1227, Generator 8.2131
Step [0] Epoch [52/80], Discriminator 0.1157, Generator 8.1137
Step [1] Epoch [52/80], Discriminator 0.2312, Generator 4.6987
Step [2] Epoch [52/80], Discriminator 0.3930, Generator 7.4062
Step [3] Epoch [52/80], Discriminator 0.0658, Generator 7.2077
Step [4] Epoch [52/80], Discriminator 0.0676, Generator 6.3016
Step [5] Epoch [52/80], Discriminator 0.0362, Generator 6.9336
Step [6] Epoch [52/80], Discriminator 0.6423, Generator 3.3943
Step [7] Epoch [52/80], Discriminator 0.1371, Generator 5.6789
Step [8] Epoch [52/80], Discriminator 0.1335, Generator 4.9928
Step [9] Epoch [52/80], Discriminator 0.1258, Generator 7.7068
Step [10] Epoch [52/80], Discriminator 0.0520, Generator 6.9970
Step [11] Epoch [52/80], Discriminator 0.1345, Generator 4.6397
Step [12] Epoch [52/80], Discriminator 0.1029, Generator 3.6445
Epoch [52/80], Discriminator 0.1474, Generator 5.8536
Step [0] Epoch [53/80], Discriminator 0.2006, Generator 5.2925
Step [1] Epoch [53/80], Discriminator 0.0429, Generator 10.0425
Step [2] Epoch [53/80], Discriminator 0.0896, Generator 4.1808
Step [3] Epoch [53/80], Discriminator 0.0367, Generator 4.0691
Step [4] Epoch [53/80], Discriminator 0.0661, Generator 7.0125
Step [5] Epoch [53/80], Discriminator 0.0545, Generator 5.3260
Step [6] Epoch [53/80], Discriminator 0.0471, Generator 6.4023
Step [7] Epoch [53/80], Discriminator 0.0276, Generator 4.6176
Step [8] Epoch [53/80], Discriminator 0.3251, Generator 5.7234
Step [9] Epoch [53/80], Discriminator 0.0175, Generator 9.7904
Step [10] Epoch [53/80], Discriminator 0.1437, Generator 6.3310
Step [11] Epoch [53/80], Discriminator 0.1271, Generator 4.4069
Step [12] Epoch [53/80], Discriminator 0.2526, Generator 4.2365
Epoch [53/80], Discriminator 0.1711, Generator 5.0176
Step [0] Epoch [54/80], Discriminator 0.0583, Generator 5.6323
Step [1] Epoch [54/80], Discriminator 0.0121, Generator 7.9173
Step [2] Epoch [54/80], Discriminator 0.0761, Generator 6.4796
Step [3] Epoch [54/80], Discriminator 0.0708, Generator 7.7885
Step [4] Epoch [54/80], Discriminator 0.2072, Generator 4.4082
Step [5] Epoch [54/80], Discriminator 0.2514, Generator 5.4783
Step [6] Epoch [54/80], Discriminator 0.0485, Generator 8.8955
Step [7] Epoch [54/80], Discriminator 0.0478, Generator 5.4522
Step [8] Epoch [54/80], Discriminator 0.2232, Generator 6.9675
Step [9] Epoch [54/80], Discriminator 0.1255, Generator 4.7257
Step [10] Epoch [54/80], Discriminator 0.3255, Generator 3.7056
Step [11] Epoch [54/80], Discriminator 0.0899, Generator 5.2779
Step [12] Epoch [54/80], Discriminator 0.1749, Generator 7.2062
Epoch [54/80], Discriminator 0.0973, Generator 6.8416
Step [0] Epoch [55/80], Discriminator 0.1150, Generator 5.9611
Step [1] Epoch [55/80], Discriminator 0.1515, Generator 9.4605
Step [2] Epoch [55/80], Discriminator 0.1692, Generator 6.0370
Step [3] Epoch [55/80], Discriminator 0.0940, Generator 7.8994
Step [4] Epoch [55/80], Discriminator 0.1307, Generator 6.5819
Step [5] Epoch [55/80], Discriminator 0.0339, Generator 6.5437
Step [6] Epoch [55/80], Discriminator 0.1077, Generator 5.3330
Step [7] Epoch [55/80], Discriminator 0.0098, Generator 7.5357
Step [8] Epoch [55/80], Discriminator 0.0700, Generator 4.6444
Step [9] Epoch [55/80], Discriminator 0.1026, Generator 6.2730
Step [10] Epoch [55/80], Discriminator 0.1648, Generator 3.6396
Step [11] Epoch [55/80], Discriminator 0.1400, Generator 6.3304
Step [12] Epoch [55/80], Discriminator 0.0813, Generator 6.4039
Epoch [55/80], Discriminator 0.0835, Generator 5.3385
Step [0] Epoch [56/80], Discriminator 0.0848, Generator 6.3201
Step [1] Epoch [56/80], Discriminator 0.0182, Generator 7.6770
Step [2] Epoch [56/80], Discriminator 0.0606, Generator 5.4467
Step [3] Epoch [56/80], Discriminator 0.1062, Generator 7.3831
Step [4] Epoch [56/80], Discriminator 0.0588, Generator 5.3171
Step [5] Epoch [56/80], Discriminator 0.0220, Generator 8.1300
Step [6] Epoch [56/80], Discriminator 0.1269, Generator 4.8022
Step [7] Epoch [56/80], Discriminator 0.0026, Generator 7.7003
Step [8] Epoch [56/80], Discriminator 0.0440, Generator 5.9680
Step [9] Epoch [56/80], Discriminator 0.0895, Generator 7.2569
Step [10] Epoch [56/80], Discriminator 0.0682, Generator 9.1653
Step [11] Epoch [56/80], Discriminator 0.1228, Generator 5.6485
Step [12] Epoch [56/80], Discriminator 3.7413, Generator 5.5946
Epoch [56/80], Discriminator 0.2115, Generator 2.0627
Step [0] Epoch [57/80], Discriminator 1.3461, Generator 2.7263
Step [1] Epoch [57/80], Discriminator 0.1214, Generator 8.1505
Step [2] Epoch [57/80], Discriminator 0.1326, Generator 6.3875
Step [3] Epoch [57/80], Discriminator 0.4669, Generator 7.9021
Step [4] Epoch [57/80], Discriminator 0.0239, Generator 8.6909
Step [5] Epoch [57/80], Discriminator 0.2948, Generator 4.5494
Step [6] Epoch [57/80], Discriminator 0.1917, Generator 3.6138
Step [7] Epoch [57/80], Discriminator 0.2788, Generator 5.4135
Step [8] Epoch [57/80], Discriminator 0.0627, Generator 3.9468
Step [9] Epoch [57/80], Discriminator 0.0812, Generator 6.7757
Step [10] Epoch [57/80], Discriminator 0.2398, Generator 4.0100
Step [11] Epoch [57/80], Discriminator 0.1630, Generator 4.1238
Step [12] Epoch [57/80], Discriminator 0.0293, Generator 6.4604
Epoch [57/80], Discriminator 0.0310, Generator 6.8662
Step [0] Epoch [58/80], Discriminator 0.0147, Generator 8.0612
Step [1] Epoch [58/80], Discriminator 0.1223, Generator 3.6646
Step [2] Epoch [58/80], Discriminator 0.1211, Generator 3.9851
Step [3] Epoch [58/80], Discriminator 0.0427, Generator 8.1298
Step [4] Epoch [58/80], Discriminator 0.0338, Generator 7.4325
Step [5] Epoch [58/80], Discriminator 0.3536, Generator 4.5558
Step [6] Epoch [58/80], Discriminator 0.0237, Generator 8.7292
Step [7] Epoch [58/80], Discriminator 0.0615, Generator 3.6682
Step [8] Epoch [58/80], Discriminator 0.0279, Generator 6.7197
Step [9] Epoch [58/80], Discriminator 0.0612, Generator 5.4251
Step [10] Epoch [58/80], Discriminator 0.0940, Generator 7.7111
Step [11] Epoch [58/80], Discriminator 0.0799, Generator 4.8209
Step [12] Epoch [58/80], Discriminator 0.1551, Generator 4.5485
Epoch [58/80], Discriminator 0.0586, Generator 8.8806
Step [0] Epoch [59/80], Discriminator 0.0352, Generator 8.3456
Step [1] Epoch [59/80], Discriminator 0.2118, Generator 7.1226
Step [2] Epoch [59/80], Discriminator 0.0809, Generator 4.2976
Step [3] Epoch [59/80], Discriminator 0.2349, Generator 5.7332
Step [4] Epoch [59/80], Discriminator 0.0989, Generator 6.4904
Step [5] Epoch [59/80], Discriminator 0.1072, Generator 7.1974
Step [6] Epoch [59/80], Discriminator 0.1137, Generator 5.1987
Step [7] Epoch [59/80], Discriminator 0.0623, Generator 5.3126
Step [8] Epoch [59/80], Discriminator 0.1261, Generator 5.0373
Step [9] Epoch [59/80], Discriminator 0.1239, Generator 7.2499
Step [10] Epoch [59/80], Discriminator 0.1254, Generator 5.1374
Step [11] Epoch [59/80], Discriminator 0.0963, Generator 5.6345
Step [12] Epoch [59/80], Discriminator 0.1693, Generator 5.0476
Epoch [59/80], Discriminator 0.0799, Generator 5.4804
Step [0] Epoch [60/80], Discriminator 0.0963, Generator 5.7754
Step [1] Epoch [60/80], Discriminator 0.0340, Generator 9.3520
Step [2] Epoch [60/80], Discriminator 0.1494, Generator 5.6046
Step [3] Epoch [60/80], Discriminator 0.0360, Generator 5.7834
Step [4] Epoch [60/80], Discriminator 1.7350, Generator 7.1634
Step [5] Epoch [60/80], Discriminator 0.0492, Generator 6.5490
